,cond_re,cond_im,freq,grid,np_size,wires
30,5.963056474483487,-1.4251901810828298,1.7999999999999996,130,0.06,True
31,5.963841021944892,-1.441419881573908,1.8499999999999996,130,0.06,True
32,5.995773005021958,-1.4926624905800734,1.8999999999999997,130,0.06,True
33,6.000961490602643,-1.4952852284661846,1.9499999999999997,130,0.06,True
34,6.019725830431448,-1.5612079693807415,1.9999999999999998,130,0.06,True
35,6.0397887546672875,-1.5544499173817872,2.0499999999999994,130,0.06,True
36,6.042423108160879,-1.6389171230048538,2.0999999999999996,130,0.06,True
37,6.09376840380777,-1.6243923712483797,2.1499999999999995,130,0.06,True
38,6.068501024965163,-1.7124006957343545,2.1999999999999993,130,0.06,True
0,6.893192462159498,-0.4665211958443317,0.3,90,0.09,True
1,6.9146834921694245,-0.4678782703151369,0.35,90,0.09,True
2,6.90871004374816,-0.4798214459918494,0.39999999999999997,90,0.09,True
3,6.905928832097274,-0.5142039052033602,0.44999999999999996,90,0.09,True
4,6.9011338835984395,-0.5526750056881345,0.49999999999999994,90,0.09,True
5,6.906039715823499,-0.601002178711697,0.5499999999999999,90,0.09,True
6,6.915488462753767,-0.645739370833029,0.5999999999999999,90,0.09,True
7,6.928914067524731,-0.6914029796586856,0.6499999999999999,90,0.09,True
8,6.943268972903698,-0.7310932454815843,0.7,90,0.09,True
9,6.9553853576829585,-0.773352583779955,0.7499999999999999,90,0.09,True
10,6.96674602499312,-0.8112743760826598,0.7999999999999998,90,0.09,True
11,6.975417041090338,-0.851771956762636,0.8499999999999999,90,0.09,True
12,6.9850469074382575,-0.8933831547000629,0.8999999999999999,90,0.09,True
13,6.994376874460061,-0.9372854728927692,0.95,90,0.09,True
14,7.006877066863333,-0.9820597626980695,0.9999999999999998,90,0.09,True
15,7.020146729334898,-1.0286037087388182,1.0499999999999998,90,0.09,True
16,7.036048738676096,-1.0725504582530843,1.0999999999999999,90,0.09,True
17,7.051783385193878,-1.1146417053400253,1.15,90,0.09,True
18,7.068139165802403,-1.1563473782806042,1.1999999999999997,90,0.09,True
19,7.083464842507013,-1.1967533971901156,1.2499999999999998,90,0.09,True
20,7.098580738425757,-1.2383861547411534,1.2999999999999998,90,0.09,True
21,7.1137758373764814,-1.2819930141296818,1.3499999999999999,90,0.09,True
22,7.129607823304945,-1.3253619853982128,1.3999999999999997,90,0.09,True
23,7.147281877575032,-1.3683233376768213,1.4499999999999997,90,0.09,True
24,7.16618341951466,-1.4118032951074881,1.4999999999999998,90,0.09,True
25,7.187413282910517,-1.4534414649407643,1.5499999999999998,90,0.09,True
26,7.208410156383955,-1.4938737534651574,1.5999999999999999,90,0.09,True
27,7.230298445919692,-1.5345903975945836,1.6499999999999997,90,0.09,True
28,7.249908538094662,-1.5722674407380586,1.6999999999999997,90,0.09,True
29,7.269589089356235,-1.6103659198703717,1.7499999999999998,90,0.09,True
30,7.2872034312337,-1.6492170464516647,1.7999999999999996,90,0.09,True
31,7.306801273916072,-1.6910669634866369,1.8499999999999996,90,0.09,True
32,7.327487785116153,-1.732916944930798,1.8999999999999997,90,0.09,True
33,7.352459711989791,-1.7788009536937326,1.9499999999999997,90,0.09,True
34,7.380113613968908,-1.818084092841142,1.9999999999999998,90,0.09,True
35,7.409562170691109,-1.8562036645651117,2.0499999999999994,90,0.09,True
36,7.438590982836319,-1.8861352543920167,2.0999999999999996,90,0.09,True
37,7.461138179700888,-1.9166978563263293,2.1499999999999995,90,0.09,True
38,7.480874542415982,-1.9445605000189397,2.1999999999999993,90,0.09,True
0,7.331777224457621,-0.48180506594693995,0.3,110,0.05,True
1,7.318614983300746,-0.486041299695398,0.35,110,0.05,True
2,7.339930925030755,-0.5194762394348265,0.39999999999999997,110,0.05,True
3,7.3268105365189236,-0.5466803136016979,0.44999999999999996,110,0.05,True
4,7.337841370793483,-0.5985555002441263,0.49999999999999994,110,0.05,True
5,7.341561494522371,-0.6381193904870707,0.5499999999999999,110,0.05,True
6,7.355958194939756,-0.6916311062680817,0.5999999999999999,110,0.05,True
7,7.370540659663835,-0.7308070548183868,0.6499999999999999,110,0.05,True
8,7.383556067380094,-0.7796083929025321,0.7,110,0.05,True
9,7.398244960053132,-0.8151869060003142,0.7499999999999999,110,0.05,True
10,7.406417366248901,-0.8610022728231306,0.7999999999999998,110,0.05,True
11,7.418926941321732,-0.9008571024254101,0.8499999999999999,110,0.05,True
12,7.425917674866783,-0.9485050576329686,0.8999999999999999,110,0.05,True
13,7.440068852871728,-0.9958933895512987,0.95,110,0.05,True
14,7.451028785033965,-1.0423923926329055,0.9999999999999998,110,0.05,True
15,7.468997904617096,-1.091255913262541,1.0499999999999998,110,0.05,True
16,7.4840813760996125,-1.1373041047698074,1.0999999999999999,110,0.05,True
17,7.503542396797146,-1.181744269251632,1.15,110,0.05,True
18,7.519687681058331,-1.2242537515775214,1.1999999999999997,110,0.05,True
19,7.537108008425184,-1.267355172972926,1.2499999999999998,110,0.05,True
20,7.5526882610459705,-1.309376681638734,1.2999999999999998,110,0.05,True
21,7.568485374897487,-1.3563020753560378,1.3499999999999999,110,0.05,True
22,7.5854464149574214,-1.3981745489478896,1.3999999999999997,110,0.05,True
23,7.602540929915057,-1.4467382606206174,1.4499999999999997,110,0.05,True
24,7.623901347474524,-1.4895695110578586,1.4999999999999998,110,0.05,True
25,7.643680731346491,-1.5363687117577274,1.5499999999999998,110,0.05,True
26,7.668375997957042,-1.5793368615522756,1.5999999999999999,110,0.05,True
27,7.688225473097219,-1.6196122458842959,1.6499999999999997,110,0.05,True
28,7.712241601865855,-1.6611418223401238,1.6999999999999997,110,0.05,True
29,7.7292697802885275,-1.7020141821294275,1.7499999999999998,110,0.05,True
30,7.751258168837132,-1.7446496122183421,1.7999999999999996,110,0.05,True
31,7.768650509457815,-1.7878505561347176,1.8499999999999996,110,0.05,True
32,7.793983735043136,-1.8370993700747325,1.8999999999999997,110,0.05,True
33,7.820136134077576,-1.8803811561151114,1.9499999999999997,110,0.05,True
34,7.853651896747899,-1.9312106808348468,1.9999999999999998,110,0.05,True
35,7.890537338500938,-1.9612187462687032,2.0499999999999994,110,0.05,True
36,7.923004564534999,-1.9998628738134372,2.0999999999999996,110,0.05,True
37,7.957118104947634,-2.015496109255939,2.1499999999999995,110,0.05,True
38,7.967019639874561,-2.0417370758537405,2.1999999999999993,110,0.05,True
0,6.077200764897496,-0.1302260888889609,0.3,70,0.08,False
1,6.259000676442708,-0.089782563221996,0.35,70,0.08,False
2,6.091487354832087,-0.035995562776906694,0.39999999999999997,70,0.08,False
3,6.149625754733477,-0.10196352728099045,0.44999999999999996,70,0.08,False
4,6.067687732357281,-0.07758142349584941,0.49999999999999994,70,0.08,False
5,6.105689659870963,-0.16238308959166572,0.5499999999999999,70,0.08,False
6,6.092779150774577,-0.1426493928869904,0.5999999999999999,70,0.08,False
7,6.115657294748491,-0.2021297288103015,0.6499999999999999,70,0.08,False
8,6.126705068525725,-0.1743662676396448,0.7,70,0.08,False
9,6.127675690450977,-0.20815347002653903,0.7499999999999999,70,0.08,False
10,6.137209606140151,-0.18784555584783638,0.7999999999999998,70,0.08,False
11,6.118721820116948,-0.21377041729720364,0.8499999999999999,70,0.08,False
12,6.128415533051981,-0.2121076828018307,0.8999999999999999,70,0.08,False
13,6.109754866452515,-0.23764714253731498,0.95,70,0.08,False
14,6.125745429217785,-0.24917886012297646,0.9999999999999998,70,0.08,False
15,6.1139660371060245,-0.2660382947312777,1.0499999999999998,70,0.08,False
16,6.13295036190296,-0.2801061974772575,1.0999999999999999,70,0.08,False
17,6.124114931467341,-0.28632827669817584,1.15,70,0.08,False
18,6.137274866928139,-0.3010000853667301,1.1999999999999997,70,0.08,False
19,6.126946253636093,-0.3013765676282541,1.2499999999999998,70,0.08,False
20,6.132195781533565,-0.3211637983697466,1.2999999999999998,70,0.08,False
21,6.124137412952041,-0.3229406357465264,1.3499999999999999,70,0.08,False
22,6.125348872934635,-0.34996515254960064,1.3999999999999997,70,0.08,False
23,6.1263710977404475,-0.3528208441979692,1.4499999999999997,70,0.08,False
24,6.128001936504495,-0.3799843195284805,1.4999999999999998,70,0.08,False
25,6.138374582914165,-0.37950993943264344,1.5499999999999998,70,0.08,False
26,6.1340773105878,-0.39965362956644324,1.5999999999999999,70,0.08,False
27,6.147110998006866,-0.3966519706471772,1.6499999999999997,70,0.08,False
28,6.131785515009447,-0.4122590919231589,1.6999999999999997,70,0.08,False
29,6.144718954285674,-0.4166090055966693,1.7499999999999998,70,0.08,False
30,6.120893756703684,-0.4311377800423502,1.7999999999999996,70,0.08,False
31,6.141016173981629,-0.4505695233000894,1.8499999999999996,70,0.08,False
32,6.120881175405817,-0.4607000117182809,1.8999999999999997,70,0.08,False
33,6.1530625720131376,-0.49080126515221706,1.9499999999999997,70,0.08,False
34,6.142203551690202,-0.4757765513312317,1.9999999999999998,70,0.08,False
35,6.1720045015476135,-0.5085195203929718,2.0499999999999994,70,0.08,False
36,6.157870795605333,-0.4617087635473379,2.0999999999999996,70,0.08,False
37,6.156275478394424,-0.5086167790070731,2.1499999999999995,70,0.08,False
38,6.1462394510049,-0.44703528898990696,2.1999999999999993,70,0.08,False
0,6.723168194071385,-0.10044138311571921,0.3,110,0.05,False
1,6.703516403326307,-0.10279552695275304,0.35,110,0.05,False
2,6.704132894414293,-0.11356010345483813,0.39999999999999997,110,0.05,False
3,6.690875741057078,-0.12259801378572045,0.44999999999999996,110,0.05,False
4,6.690673632243287,-0.1409493242590917,0.49999999999999994,110,0.05,False
5,6.686332012835723,-0.15289887256963403,0.5499999999999999,110,0.05,False
6,6.688097065018445,-0.17088801338509788,0.5999999999999999,110,0.05,False
7,6.688533055894904,-0.18173295815258242,0.6499999999999999,110,0.05,False
8,6.689713166554726,-0.19677655307749362,0.7,110,0.05,False
9,6.690585382778884,-0.20682820942910848,0.7499999999999999,110,0.05,False
10,6.689726360887516,-0.22062791105424123,0.7999999999999998,110,0.05,False
11,6.690066754623649,-0.23202261445328098,0.8499999999999999,110,0.05,False
12,6.688491964709637,-0.24637108252949563,0.8999999999999999,110,0.05,False
13,6.689372665184612,-0.2597456349217873,0.95,110,0.05,False
14,6.688702880867305,-0.27424065160747474,0.9999999999999998,110,0.05,False
15,6.690747115312884,-0.2882494336299261,1.0499999999999998,110,0.05,False
16,6.691188960462346,-0.3018602131364635,1.0999999999999999,110,0.05,False
17,6.693645209290721,-0.3153837772906206,1.15,110,0.05,False
18,6.694304761538008,-0.32779002892405645,1.1999999999999997,110,0.05,False
19,6.695986889132445,-0.3409737925199158,1.2499999999999998,110,0.05,False
20,6.696211899640647,-0.3529920825069127,1.2999999999999998,110,0.05,False
21,6.6970396946976845,-0.3666505959683563,1.3499999999999999,110,0.05,False
22,6.697294604956615,-0.37914814675014563,1.3999999999999997,110,0.05,False
23,6.697936521018594,-0.39363464304626994,1.4499999999999997,110,0.05,False
24,6.699133735689427,-0.40652375108281075,1.4999999999999998,110,0.05,False
25,6.7002212322348464,-0.42113523365626854,1.5499999999999998,110,0.05,False
26,6.702557258561536,-0.43382699691399057,1.5999999999999999,110,0.05,False
27,6.703838236199064,-0.4476828995129261,1.6499999999999997,110,0.05,False
28,6.70682594872935,-0.45991175457903444,1.6999999999999997,110,0.05,False
29,6.707421559554777,-0.472664715388339,1.7499999999999998,110,0.05,False
30,6.71016239736136,-0.4848618029330955,1.7999999999999996,110,0.05,False
31,6.70964868940066,-0.4971440311241831,1.8499999999999996,110,0.05,False
32,6.711793635327749,-0.5106652766265737,1.8999999999999997,110,0.05,False
33,6.710540053786075,-0.5235923488930557,1.9499999999999997,110,0.05,False
34,6.712623819027518,-0.5404412052621305,1.9999999999999998,110,0.05,False
35,6.71266777591982,-0.5556519342333806,2.0499999999999994,110,0.05,False
36,6.717197477813715,-0.5777625388833603,2.0999999999999996,110,0.05,False
37,6.7237896637346175,-0.5958385969944431,2.1499999999999995,110,0.05,False
38,6.736238254467134,-0.6227978264363581,2.1999999999999993,110,0.05,False
0,3.4916694005009483,-0.5049181231984664,0.3,110,0.1,False
1,3.6254545740598485,-0.43009741187323813,0.35,110,0.1,False
2,3.5272060381954664,-0.3520078140063091,0.39999999999999997,110,0.1,False
3,3.560762739445862,-0.35368019525615013,0.44999999999999996,110,0.1,False
4,3.505177338124472,-0.31783445467596777,0.49999999999999994,110,0.1,False
5,3.527358362022391,-0.35353021876031904,0.5499999999999999,110,0.1,False
6,3.522192180210325,-0.3280597495108222,0.5999999999999999,110,0.1,False
7,3.5420049248496746,-0.35017312572822823,0.6499999999999999,110,0.1,False
8,3.553663650673056,-0.3185106022249137,0.7,110,0.1,False
9,3.5565027932704587,-0.3238524412170885,0.7499999999999999,110,0.1,False
10,3.5634738381038056,-0.2977700356142007,0.7999999999999998,110,0.1,False
11,3.5517215877846104,-0.3017629856305713,0.8499999999999999,110,0.1,False
12,3.556720269485628,-0.2917486738319922,0.8999999999999999,110,0.1,False
13,3.5446046087044842,-0.2991808534202273,0.95,110,0.1,False
14,3.554876125427275,-0.29984981175030007,0.9999999999999998,110,0.1,False
15,3.54924953014275,-0.30486552670327866,1.0499999999999998,110,0.1,False
16,3.562736764454559,-0.3065121107971499,1.0999999999999999,110,0.1,False
17,3.558885423173468,-0.30349128327608593,1.15,110,0.1,False
18,3.5677407770077587,-0.3050649954116285,1.1999999999999997,110,0.1,False
19,3.5611206586270745,-0.29866778088765267,1.2499999999999998,110,0.1,False
20,3.5629996907167807,-0.30524102064674136,1.2999999999999998,110,0.1,False
21,3.556885860435077,-0.3019007949406496,1.3499999999999999,110,0.1,False
22,3.5567710077182015,-0.3149986338906052,1.3999999999999997,110,0.1,False
23,3.557520731649606,-0.3141204064324857,1.4499999999999997,110,0.1,False
24,3.558647417327915,-0.3276779072319089,1.4999999999999998,110,0.1,False
25,3.566210253939653,-0.32411218682735665,1.5499999999999998,110,0.1,False
26,3.564000791600017,-0.3321780894435483,1.5999999999999999,110,0.1,False
27,3.5715612894056576,-0.3262114926363545,1.6499999999999997,110,0.1,False
28,3.5609227447676686,-0.33210842916641536,1.6999999999999997,110,0.1,False
29,3.5664578100325515,-0.33181217760829307,1.7499999999999998,110,0.1,False
30,3.5501825272988756,-0.34066790911624933,1.7999999999999996,110,0.1,False
31,3.5620095775940217,-0.35289952895192633,1.8499999999999996,110,0.1,False
32,3.5520721410942353,-0.3597194363535611,1.8999999999999997,110,0.1,False
33,3.5766686783490624,-0.37666779130929406,1.9499999999999997,110,0.1,False
34,3.5758660809348215,-0.3629509976940124,1.9999999999999998,110,0.1,False
35,3.598969039791021,-0.37213222734782575,2.0499999999999994,110,0.1,False
36,3.5913054025778552,-0.32777867157522095,2.0999999999999996,110,0.1,False
37,3.5815270729761823,-0.33848760489009,2.1499999999999995,110,0.1,False
38,3.5565751492034163,-0.28519619395977935,2.1999999999999993,110,0.1,False
0,6.294482666294658,-0.06645852188032665,0.3,90,0.06,False
1,6.323919082347686,-0.0810243063204381,0.35,90,0.06,False
2,6.295869584803692,-0.08766139245476877,0.39999999999999997,90,0.06,False
3,6.308333731889617,-0.11145559418177528,0.44999999999999996,90,0.06,False
4,6.295235964335144,-0.11592948917417004,0.49999999999999994,90,0.06,False
5,6.301101028324728,-0.1391392483758285,0.5499999999999999,90,0.06,False
6,6.2967846750270615,-0.144175919363274,0.5999999999999999,90,0.06,False
7,6.298927966843953,-0.16431998422366656,0.6499999999999999,90,0.06,False
8,6.298876190096012,-0.1703022739891502,0.7,90,0.06,False
9,6.297664588057339,-0.18761423498818633,0.7499999999999999,90,0.06,False
10,6.299346791870064,-0.19543672815748767,0.7999999999999998,90,0.06,False
11,6.296868782305463,-0.2110628107331875,0.8499999999999999,90,0.06,False
12,6.299331269351843,-0.22095685722914266,0.8999999999999999,90,0.06,False
13,6.296740181808197,-0.23522781261288228,0.95,90,0.06,False
14,6.2999408823237575,-0.24690833828118416,0.9999999999999998,90,0.06,False
15,6.297826726823547,-0.2596134426545514,1.0499999999999998,90,0.06,False
16,6.3009919887997885,-0.27206572393412976,1.0999999999999999,90,0.06,False
17,6.299307813160185,-0.28355848258195865,1.15,90,0.06,False
18,6.301829628970524,-0.29678966239043786,1.1999999999999997,90,0.06,False
19,6.300674655512985,-0.3073787558924245,1.2499999999999998,90,0.06,False
20,6.302397147911972,-0.3213754439964608,1.2999999999999998,90,0.06,False
21,6.302015050109807,-0.33170772138752863,1.3499999999999999,90,0.06,False
22,6.303197322415628,-0.3461464165010027,1.3999999999999997,90,0.06,False
23,6.303865192337197,-0.356166869863098,1.4499999999999997,90,0.06,False
24,6.304251554784209,-0.3704903364788152,1.4999999999999998,90,0.06,False
25,6.306002305690049,-0.38021421683945983,1.5499999999999998,90,0.06,False
26,6.304988006902939,-0.39397822215053874,1.5999999999999999,90,0.06,False
27,6.3070963886367215,-0.4039548709806563,1.6499999999999997,90,0.06,False
28,6.304439048913832,-0.41747989818262593,1.6999999999999997,90,0.06,False
29,6.306951716067122,-0.4290768045125454,1.7499999999999998,90,0.06,False
30,6.303028414504428,-0.4422486514313291,1.7999999999999996,90,0.06,False
31,6.306610707679827,-0.4563443593692461,1.8499999999999996,90,0.06,False
32,6.30266177383584,-0.46882558726430457,1.8999999999999997,90,0.06,False
33,6.307574649623773,-0.4854550579330399,1.9499999999999997,90,0.06,False
34,6.3046358340327515,-0.49561254762703727,1.9999999999999998,90,0.06,False
35,6.309323398850027,-0.5153736513636735,2.0499999999999994,90,0.06,False
36,6.308062067682926,-0.5218378960182033,2.0999999999999996,90,0.06,False
37,6.310695165841159,-0.54514582679804,2.1499999999999995,90,0.06,False
38,6.312661221578092,-0.5480317603503926,2.1999999999999993,90,0.06,False
0,6.181426394519286,-0.031885233867554576,0.3,90,0.1,False
1,6.187761543298643,-0.06604793726654885,0.35,90,0.1,False
2,6.195751648443696,-0.09180099515230873,0.39999999999999997,90,0.1,False
3,6.2066885350737095,-0.11067059592193745,0.44999999999999996,90,0.1,False
4,6.213087744968727,-0.12351112431986623,0.49999999999999994,90,0.1,False
5,6.217805229586113,-0.13594049986565843,0.5499999999999999,90,0.1,False
6,6.21942497242027,-0.14728909237317478,0.5999999999999999,90,0.1,False
7,6.220640579394366,-0.16069715373940213,0.6499999999999999,90,0.1,False
8,6.222129352482451,-0.17378347625799595,0.7,90,0.1,False
9,6.2242074255986015,-0.18740009335472177,0.7499999999999999,90,0.1,False
10,6.226899757958375,-0.1994296799790081,0.7999999999999998,90,0.1,False
11,6.22901328892823,-0.2109212634440218,0.8499999999999999,90,0.1,False
12,6.230537863194491,-0.22117378967354165,0.8999999999999999,90,0.1,False
13,6.230373022067875,-0.23165523511205333,0.95,90,0.1,False
14,6.229527945590225,-0.24259751866136128,0.9999999999999998,90,0.1,False
15,6.227749576306633,-0.25484954911391344,1.0499999999999998,90,0.1,False
16,6.226698438123449,-0.26827090840573614,1.0999999999999999,90,0.1,False
17,6.2262082843217295,-0.2824429178161555,1.15,90,0.1,False
18,6.227256599171541,-0.2969964907891585,1.1999999999999997,90,0.1,False
19,6.229061751950212,-0.31068513819923566,1.2499999999999998,90,0.1,False
20,6.231591386700625,-0.32359348214233963,1.2999999999999998,90,0.1,False
21,6.233825694804924,-0.3351839887251365,1.3499999999999999,90,0.1,False
22,6.235312631564085,-0.34633857028821213,1.3999999999999997,90,0.1,False
23,6.235753752971039,-0.3571273679292142,1.4499999999999997,90,0.1,False
24,6.235322673243844,-0.3688786550447587,1.4999999999999998,90,0.1,False
25,6.23478503768739,-0.3813216522633202,1.5499999999999998,90,0.1,False
26,6.2345581941531565,-0.39504353127237113,1.5999999999999999,90,0.1,False
27,6.235666721001786,-0.4090824984779767,1.6499999999999997,90,0.1,False
28,6.237638184566783,-0.42292265577772575,1.6999999999999997,90,0.1,False
29,6.240781323877808,-0.43552524685488947,1.7499999999999998,90,0.1,False
30,6.243447437544564,-0.446780026120287,1.7999999999999996,90,0.1,False
31,6.245449033682181,-0.45688482322164997,1.8499999999999996,90,0.1,False
32,6.245122598620293,-0.46663171482516447,1.8999999999999997,90,0.1,False
33,6.243594129336287,-0.4777449076869356,1.9499999999999997,90,0.1,False
34,6.240823611786625,-0.4905264939796831,1.9999999999999998,90,0.1,False
35,6.239489870063589,-0.5063535304429858,2.0499999999999994,90,0.1,False
36,6.240233690619499,-0.5228137770960068,2.0999999999999996,90,0.1,False
37,6.244455328596849,-0.5394579859390989,2.1499999999999995,90,0.1,False
38,6.250776020919593,-0.5512733171022909,2.1999999999999993,90,0.1,False
0,3.3499412334344885,-0.5767049592405898,0.3,130,0.09,False
1,3.122740595870342,-0.5095507685661868,0.35,130,0.09,False
2,3.3642576209758808,-0.5220551700413534,0.39999999999999997,130,0.09,False
3,3.2555247970257226,-0.407116817280777,0.44999999999999996,130,0.09,False
4,3.3655677363186083,-0.44939254885725105,0.49999999999999994,130,0.09,False
5,3.3158282905589185,-0.34133680999626204,0.5499999999999999,130,0.09,False
6,3.3504620805820178,-0.3900821564831169,0.5999999999999999,130,0.09,False
7,3.3377308362408207,-0.3124344399022997,0.6499999999999999,130,0.09,False
8,3.3382169479747605,-0.35643377016191524,0.7,130,0.09,False
9,3.3484649434869933,-0.30564735816789346,0.7499999999999999,130,0.09,False
10,3.338241182133227,-0.3362598614223179,0.7999999999999998,130,0.09,False
11,3.362040422472453,-0.303406593447453,0.8499999999999999,130,0.09,False
12,3.3441848431912002,-0.318363543087012,0.8999999999999999,130,0.09,False
13,3.3699540187914714,-0.29983819475661055,0.95,130,0.09,False
14,3.347679992991662,-0.303200395809494,0.9999999999999998,130,0.09,False
15,3.370086291382785,-0.29887686611751485,1.0499999999999998,130,0.09,False
16,3.348418818786543,-0.2971620261709653,1.0999999999999999,130,0.09,False
17,3.3675220444990197,-0.3037932216950186,1.15,130,0.09,False
18,3.3515838158485947,-0.29677942331933094,1.1999999999999997,130,0.09,False
19,3.3674421293655046,-0.3112846337141167,1.2499999999999998,130,0.09,False
20,3.3591513875953307,-0.29846287344058126,1.2999999999999998,130,0.09,False
21,3.368808469415084,-0.3161416788751283,1.3499999999999999,130,0.09,False
22,3.3670637315582046,-0.2990161988348671,1.3999999999999997,130,0.09,False
23,3.3682531859382383,-0.31853470081869906,1.4499999999999997,130,0.09,False
24,3.371631363149908,-0.3014451712785879,1.4999999999999998,130,0.09,False
25,3.362980607905868,-0.32267765811181937,1.5499999999999998,130,0.09,False
26,3.3751772934561406,-0.31011583855449476,1.5999999999999999,130,0.09,False
27,3.359139182664794,-0.32982401886580304,1.6499999999999997,130,0.09,False
28,3.381932967637142,-0.32216753461758196,1.6999999999999997,130,0.09,False
29,3.360596363120363,-0.3344154979218665,1.7499999999999998,130,0.09,False
30,3.3928460749426197,-0.33376126744259876,1.7999999999999996,130,0.09,False
31,3.3633462438031407,-0.3306310129905943,1.8499999999999996,130,0.09,False
32,3.3980409133963354,-0.34345740383435996,1.8999999999999997,130,0.09,False
33,3.361365159486573,-0.32260771812824374,1.9499999999999997,130,0.09,False
34,3.3922275068883194,-0.361254681937113,1.9999999999999998,130,0.09,False
35,3.3581597995067103,-0.32326617504070077,2.0499999999999994,130,0.09,False
36,3.384341226615621,-0.3945634722710231,2.0999999999999996,130,0.09,False
37,3.3788315792961297,-0.3271555567031202,2.1499999999999995,130,0.09,False
38,3.3848554763246557,-0.4277807587124489,2.1999999999999993,130,0.09,False
0,5.387990575371749,-0.364544016031812,0.3,90,0.07,True
1,5.234689463001955,-0.3657749309580708,0.35,90,0.07,True
2,5.364342720370782,-0.4511970830813073,0.39999999999999997,90,0.07,True
3,5.3070778141226675,-0.41809378416959536,0.44999999999999996,90,0.07,True
4,5.370347230163945,-0.4939847471660011,0.49999999999999994,90,0.07,True
5,5.352391438133171,-0.46197888304032725,0.5499999999999999,90,0.07,True
6,5.367231945857372,-0.5314001487067497,0.5999999999999999,90,0.07,True
7,5.371110728174204,-0.5197748071716634,0.6499999999999999,90,0.07,True
8,5.36710755563074,-0.5845753342188623,0.7,90,0.07,True
9,5.383380693946983,-0.5924553161140732,0.7499999999999999,90,0.07,True
10,5.376503717219135,-0.6457599066534117,0.7999999999999998,90,0.07,True
11,5.402778197933973,-0.6664624645115068,0.8499999999999999,90,0.07,True
12,5.396347527492115,-0.7064748339145792,0.8999999999999999,90,0.07,True
13,5.423603304105844,-0.734997601613671,0.95,90,0.07,True
14,5.418097590904381,-0.767110883393698,0.9999999999999998,90,0.07,True
15,5.441380807917957,-0.8010539560776236,1.0499999999999998,90,0.07,True
16,5.438351712478497,-0.8269195909078944,1.0999999999999999,90,0.07,True
17,5.457366853265423,-0.8680214589611649,1.15,90,0.07,True
18,5.460673836656154,-0.8915494404032784,1.1999999999999997,90,0.07,True
19,5.477301642308874,-0.9378462779605812,1.2499999999999998,90,0.07,True
20,5.487514604191193,-0.959644168971581,1.2999999999999998,90,0.07,True
21,5.501151351327893,-1.003758736531629,1.3499999999999999,90,0.07,True
22,5.51835744205687,-1.0234839098447788,1.3999999999999997,90,0.07,True
23,5.526016242231196,-1.064532588775837,1.4499999999999997,90,0.07,True
24,5.54744874872629,-1.0867738603573542,1.4999999999999998,90,0.07,True
25,5.5497997634149305,-1.1256857264460722,1.5499999999999998,90,0.07,True
26,5.575451119751594,-1.1514087706707623,1.5999999999999999,90,0.07,True
27,5.574284932673468,-1.186237805370932,1.6499999999999997,90,0.07,True
28,5.605832489223093,-1.2201313937479907,1.6999999999999997,90,0.07,True
29,5.605711782490687,-1.2460504283807523,1.7499999999999998,90,0.07,True
30,5.641187325051191,-1.288055862677474,1.7999999999999996,90,0.07,True
31,5.642491379226065,-1.3015372214190195,1.8499999999999996,90,0.07,True
32,5.6738881691390946,-1.3490137552393289,1.8999999999999997,90,0.07,True
33,5.678714207351572,-1.3471834177740787,1.9499999999999997,90,0.07,True
34,5.6942059612762685,-1.4082208794984798,1.9999999999999998,90,0.07,True
35,5.709615975811815,-1.399750729897255,2.0499999999999994,90,0.07,True
36,5.708263487573424,-1.4791895925578424,2.0999999999999996,90,0.07,True
37,5.754726353084192,-1.4674283135395279,2.1499999999999995,90,0.07,True
38,5.727472771831095,-1.553056593177848,2.1999999999999993,90,0.07,True
0,7.0116490513452785,-0.42588016717038435,0.3,90,0.1,True
1,6.940441783268016,-0.4432052415784435,0.35,90,0.1,True
2,7.016650110344889,-0.5071707981872624,0.39999999999999997,90,0.1,True
3,6.991284484672381,-0.5122058702340697,0.44999999999999996,90,0.1,True
4,7.029428892216014,-0.5741240101096805,0.49999999999999994,90,0.1,True
5,7.028385409862471,-0.5803906660539637,0.5499999999999999,90,0.1,True
6,7.043714608781536,-0.6407278286677716,0.5999999999999999,90,0.1,True
7,7.052248711526963,-0.6572592875999688,0.6499999999999999,90,0.1,True
8,7.057149046965108,-0.7103744698115629,0.7,90,0.1,True
9,7.073495577076245,-0.7374244524557542,0.7499999999999999,90,0.1,True
10,7.075587245924019,-0.7880456354428614,0.7999999999999998,90,0.1,True
11,7.095262708376015,-0.8221067665399929,0.8499999999999999,90,0.1,True
12,7.098087704301766,-0.865183165417141,0.8999999999999999,90,0.1,True
13,7.11928979430717,-0.9048133515534547,0.95,90,0.1,True
14,7.123992131046638,-0.9457012319784088,0.9999999999999998,90,0.1,True
15,7.144693626487427,-0.988367030377107,1.0499999999999998,90,0.1,True
16,7.152096054340031,-1.023921185265901,1.0999999999999999,90,0.1,True
17,7.171321293207823,-1.0695758289761959,1.15,90,0.1,True
18,7.1822376711758595,-1.1055033436090884,1.1999999999999997,90,0.1,True
19,7.200443180904091,-1.1523203637665214,1.2499999999999998,90,0.1,True
20,7.21537437627481,-1.184859678785451,1.2999999999999998,90,0.1,True
21,7.2316797161149795,-1.2317706473679717,1.3499999999999999,90,0.1,True
22,7.250675863527619,-1.2660256668268255,1.3999999999999997,90,0.1,True
