d_wires,d_smp,ea,eb,f,period,siga,sigb,freq,pct_re,pct_im,path,nh
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.2,-2.3567624453519898,0.8893985135190725,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.30000000000000004,-3.076351642228836,1.0758421735705037,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.4000000000000001,-3.494484943584961,1.1986661589856016,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.5000000000000001,-3.7464737487260535,1.3797854291971938,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.6000000000000001,-3.8483453441441995,1.4118260712749149,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.7000000000000002,-4.121224858181929,1.5809146813565589,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.8000000000000003,-4.37562767657429,1.648522730181766,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,0.9000000000000001,-4.43155812366502,1.537717229967046,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.0000000000000002,-4.567182848920499,1.5572819108580063,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
0.5,0.75,9.0,16.0,0.9,20.0,150000.0,10.0,1.1000000000000003,-4.6976532605543575,1.5907997210047033,/home/uri/Desktop/grad/wire_grid_rcwa/simulation_data/wires_on_off_w_photoexcited_layer_results/70,15
