#
#"Frequency / THz"	"Eps'' (Fit) [Real Part]"
#-------------------------------------------
1.6282281875610	0.0085063688457012
1.6303303241730	0.0085153942927718
1.6324324607849	0.0085244113579392
1.6345344781876	0.0085334228351712
1.6366366147995	0.0085424277931452
1.6387387514114	0.0085514253005385
1.6408408880234	0.0085604162886739
1.6429429054260	0.0085694007575512
1.6450450420380	0.0085783787071705
1.6471471786499	0.0085873501375318
1.6492491960526	0.0085963141173124
1.6513513326645	0.0086052715778351
1.6534534692764	0.0086142225190997
1.6555556058884	0.0086231669411063
1.6576576232910	0.0086321048438549
1.6597597599030	0.0086410352960229
1.6610559225082	0.0086465384811163
1.6618618965149	0.0086499592289329
1.6639639139175	0.0086588766425848
1.6660660505295	0.0086677875369787
1.6681681871414	0.0086766919121146
1.6702703237534	0.0086855888366699
1.6723723411560	0.0086944792419672
1.6744744777679	0.0087033631280065
1.6765766143799	0.0087122395634651
1.6786786317825	0.0087211104109883
1.6807807683945	0.0087299738079309
1.6828829050064	0.0087388306856155
1.6849850416183	0.0087476801127195
1.6870870590210	0.0087565230205655
1.6891891956329	0.0087653603404760
1.6912913322449	0.0087741892784834
1.6933933496475	0.0087830126285553
1.6954954862595	0.0087918285280466
1.6975976228714	0.0088006379082799
1.6996996402740	0.0088094407692552
1.7018017768860	0.0088182361796498
1.7039039134979	0.0088270250707865
1.7060060501099	0.0088358074426651
1.7081080675125	0.0088445832952857
1.7102102041245	0.0088533516973257
1.7123123407364	0.0088621135801077
1.7137366533279	0.0088680470362306
1.7144143581390	0.0088708689436316
1.7165164947510	0.0088796168565750
1.7186186313629	0.0088883582502604
1.7207207679749	0.0088970931246877
1.7228227853775	0.0089058214798570
1.7249249219894	0.0089145423844457
1.7270270586014	0.0089232567697763
1.7291290760040	0.0089319637045264
1.7312312126160	0.0089406641200185
1.7333333492279	0.0089493580162525
1.7354354858398	0.0089580453932285
1.7375375032425	0.0089667253196239
1.7396396398544	0.0089753987267613
1.7417417764664	0.0089840656146407
1.7438437938690	0.0089927250519395
1.7459459304810	0.0090013779699802
1.7480480670929	0.0090100234374404
1.7501502037048	0.0090186623856425
1.7522522211075	0.0090272948145866
1.7543543577194	0.0090359207242727
1.7564564943314	0.0090445391833782
1.7585585117340	0.0090531511232257
1.7606606483459	0.0090617556124926
1.7627627849579	0.0090703535825014
1.7648649215698	0.0090789450332522
1.7669669389725	0.0090875290334225
1.7680881023407	0.0090921046212316
1.7690690755844	0.0090961065143347
1.7711712121964	0.0091046774759889
1.7732732295990	0.0091132409870625
1.7753753662109	0.0091217979788780
1.7774775028229	0.0091303475201130
1.7795795202255	0.0091388905420899
1.7816816568375	0.0091474270448089
1.7837837934494	0.0091559560969472
1.7858859300613	0.0091644786298275
1.7879879474640	0.0091729946434498
1.7900900840759	0.0091815032064915
1.7921922206879	0.0091900043189526
1.7942942380905	0.0091984998434782
1.7963963747025	0.0092069879174232
1.7984985113144	0.0092154685407877
1.8006006479263	0.0092239426448941
1.8027026653290	0.0092324102297425
1.8048048019409	0.0092408703640103
1.8069069385529	0.0092493239790201
1.8090089559555	0.0092577701434493
1.8111110925674	0.0092662097886205
1.8132132291794	0.0092746429145336
1.8153153657913	0.0092830685898662
1.8174173831940	0.0092914877459407
1.8195195198059	0.0092998994514346
1.8216216564178	0.0093083046376705
1.8237236738205	0.0093167023733258
1.8241633176804	0.0093184579163790
1.8258258104324	0.0093250935897231
1.8279279470444	0.0093334782868624
1.8300300836563	0.0093418555334210
1.8321321010590	0.0093502253293991
1.8342342376709	0.0093585895374417
1.8363363742828	0.0093669453635812
1.8384383916855	0.0093752956017852
1.8405405282974	0.0093836383894086
1.8426426649094	0.0093919737264514
1.8447448015213	0.0094003025442362
1.8468468189240	0.0094086239114404
1.8489489555359	0.0094169387593865
1.8510510921478	0.0094252470880747
1.8531531095505	0.0094335479661822
1.8552552461624	0.0094418423250318
1.8573573827744	0.0094501292333007
1.8594594001770	0.0094584096223116
1.8615615367889	0.0094666825607419
1.8636636734009	0.0094749489799142
1.8657658100128	0.0094832079485059
1.8678678274155	0.0094914603978395
1.8699699640274	0.0094997053965926
1.8720721006393	0.0095079438760877
1.8741741180420	0.0095161749050021
1.8762762546539	0.0095243994146585
1.8783783912659	0.0095326164737344
1.8804805278778	0.0095408270135522
1.8820170164108	0.0095468247309327
1.8825825452805	0.0095490310341120
1.8846846818924	0.0095572266727686
1.8867868185043	0.0095654167234898
1.8888888359070	0.0095735993236303
1.8909909725189	0.0095817744731903
1.8930931091309	0.0095899431034923
1.8951952457428	0.0095981042832136
1.8972972631454	0.0096062589436769
1.8993993997574	0.0096144070848823
1.9015015363693	0.0096225477755070
1.9036035537720	0.0096306810155511
1.9057056903839	0.0096388077363372
1.9078078269958	0.0096469270065427
1.9099099636078	0.0096550397574902
1.9120119810104	0.0096631450578570
1.9141141176224	0.0096712438389659
1.9162162542343	0.0096793351694942
1.9183182716370	0.0096874199807644
1.9204204082489	0.0096954973414540
1.9225225448608	0.0097035681828856
1.9246246814728	0.0097116315737367
1.9267266988754	0.0097196884453297
1.9288288354874	0.0097277378663421
1.9309309720993	0.0097357807680964
1.9330329895020	0.0097438162192702
1.9351351261139	0.0097518442198634
1.9372372627258	0.0097598657011986
1.9393392801285	0.0097678806632757
1.9414414167404	0.0097758881747723
1.9417055845261	0.0097768940031528
1.9435435533524	0.0097838882356882
1.9456456899643	0.0097918817773461
1.9477477073669	0.0097998678684235
1.9498498439789	0.0098078474402428
1.9519519805908	0.0098158195614815
1.9540539979935	0.0098237851634622
1.9561561346054	0.0098317433148623
1.9582582712173	0.0098396949470043
1.9603604078293	0.0098476391285658
1.9624624252319	0.0098555758595467
1.9645645618439	0.0098635060712695
1.9666666984558	0.0098714288324118
1.9687687158585	0.0098793450742960
1.9708708524704	0.0098872547969222
1.9729729890823	0.0098951561376452
1.9750751256943	0.0099030509591103
1.9771771430969	0.0099109392613173
1.9792792797089	0.0099188201129436
1.9813814163208	0.0099266944453120
1.9834834337234	0.0099345603957772
1.9855855703354	0.0099424207583070
1.9876877069473	0.0099502736702561
1.9897898435593	0.0099581191316247
1.9918918609619	0.0099659571424127
1.9939939975739	0.0099737895652652
1.9960961341858	0.0099816136062145
1.9981981515884	0.0099894311279058
2.0003004074097	0.0099972411990166
2.0024023056030	0.010005044750869
2.0032870769501	0.010008326731622
2.0045044422150	0.010012840852141
2.0066065788269	0.010020630434155
2.0087087154388	0.010028412565589
2.0108108520508	0.010036188177764
2.0129129886627	0.010043956339359
2.0150151252747	0.010051717050374
2.0171170234680	0.010059471242130
2.0192191600800	0.010067217983305
2.0213212966919	0.010074958205223
2.0234234333038	0.010082690976560
2.0255255699158	0.010090416297317
2.0276277065277	0.010098135098815
2.0297298431396	0.010105846449733
2.0318317413330	0.010113551281393
2.0339338779449	0.010121248662472
2.0360360145569	0.010128938592970
2.0381381511688	0.010136622004211
2.0402402877808	0.010144298896194
2.0423424243927	0.010151967406273
2.0444445610046	0.010159630328417
2.0465464591980	0.010167284868658
2.0486485958099	0.010174932889640
2.0507507324219	0.010182574391365
2.0528528690338	0.010190207511187
2.0549550056458	0.010197835043073
2.0570571422577	0.010205454193056
2.0591590404510	0.010213066823781
2.0612611770630	0.010220672935247
2.0633633136749	0.010228271596134
2.0654654502869	0.010235862806439
2.0668218135834	0.010240756906569
2.0675675868988	0.010243446566164
2.0696697235107	0.010251023806632
2.0717718601227	0.010258594527841
2.0738737583160	0.010266157798469
2.0759758949280	0.010273713618517
2.0780780315399	0.010281262919307
2.0801801681519	0.010288804769516
2.0822823047638	0.010296339169145
2.0843844413757	0.010303867049515
2.0864865779877	0.010311387479305
2.0885884761810	0.010318901389837
2.0906906127930	0.010326407849789
2.0927927494049	0.010333906859159
2.0948948860168	0.010341399349272
2.0969970226288	0.010348885320127
2.0990991592407	0.010356362909079
2.1012012958527	0.010363833978772
2.1033031940460	0.010371298529208
2.1054053306580	0.010378754697740
2.1075074672699	0.010386205278337
2.1096096038818	0.010393647477031
2.1117117404938	0.010401083156466
2.1138138771057	0.010408512316644
2.1159160137177	0.010415933094919
2.1180179119110	0.010423348285258
2.1201200485229	0.010430755093694
2.1222221851349	0.010438155382872
2.1243243217468	0.010445549152792
2.1264264583588	0.010452934540808
2.1285285949707	0.010460313409567
2.1306307315826	0.010467685759068
2.1323714256287	0.010473784990609
2.1327326297760	0.010475050657988
2.1348347663879	0.010482408106327
2.1369369029999	0.010489759035408
2.1390390396118	0.010497102513909
2.1411411762238	0.010504439473152
2.1432433128357	0.010511768050492
2.1453454494476	0.010519091039896
2.1474473476410	0.010526405647397
2.1495494842529	0.010533714666963
2.1516516208649	0.010541015304625
2.1537537574768	0.010548309423029
2.1558558940887	0.010555596090853
2.1579580307007	0.010562876239419
2.1600601673126	0.010570148937404
2.1621620655060	0.010577414184809
2.1642642021179	0.010584672912955
2.1663663387299	0.010591924190521
2.1684684753418	0.010599168948829
2.1705706119537	0.010606406256557
2.1726727485657	0.010613636113703
2.1747748851776	0.010620859451592
2.1768767833710	0.010628075338900
2.1789789199829	0.010635283775628
2.1810810565948	0.010642485693097
2.1831831932068	0.010649681091309
2.1852853298187	0.010656868107617
2.1873874664307	0.010664049535990
2.1894896030426	0.010671222582459
2.1915915012360	0.010678389109671
2.1936936378479	0.010685548186302
2.1957957744598	0.010692700743675
2.1978979110718	0.010699845850468
2.2000000476837	0.010706983506680
2.2000000476837	0.010706983506680
